
bin/sample1_bin.png_adaptive_blur5_3_3.png,0.0750191242263%,0.924980875774%
bin/sample1_bin.png_adaptive_blur5_3_4.png,0.0683372354482%,0.931662764552%
bin/sample1_bin.png_adaptive_blur5_5_0.png,0.669347921834%,0.330652078166%
bin/sample1_bin.png_adaptive_blur5_5_1.png,0.173850807854%,0.826149192146%
bin/sample1_bin.png_adaptive_blur5_5_2.png,0.0996140383412%,0.900385961659%
bin/sample1_bin.png_adaptive_blur5_5_3.png,0.093436333712%,0.906563666288%
bin/sample1_bin.png_adaptive_blur5_5_4.png,0.088968219013%,0.911031780987%
bin/sample1_bin.png_adaptive_blur5_7_0.png,0.604568951529%,0.395431048471%
bin/sample1_bin.png_adaptive_blur5_7_1.png,0.193867498088%,0.806132501912%
bin/sample1_bin.png_adaptive_blur5_7_2.png,0.109083427989%,0.890916572011%
bin/sample1_bin.png_adaptive_blur5_7_3.png,0.10183360764%,0.89816639236%
bin/sample1_bin.png_adaptive_blur5_7_4.png,0.0976378682862%,0.902362131714%
bin/sample1_bin.png_adaptive_blur5_9_0.png,0.550638633255%,0.449361366745%
bin/sample1_bin.png_adaptive_blur5_9_1.png,0.204953754144%,0.795046245856%
bin/sample1_bin.png_adaptive_blur5_9_2.png,0.118037043047%,0.881962956953%
bin/sample1_bin.png_adaptive_blur5_9_3.png,0.108996499687%,0.891003500313%
bin/sample1_bin.png_adaptive_blur5_9_4.png,0.10404738172%,0.89595261828%
bin/sample1_bin.png_adaptive_blur7_11_0.png,0.55937202995%,0.44062797005%
bin/sample1_bin.png_adaptive_blur7_11_1.png,0.17309163402%,0.82690836598%
bin/sample1_bin.png_adaptive_blur7_11_2.png,0.106713182967%,0.893286817033%
bin/sample1_bin.png_adaptive_blur7_11_3.png,0.095192285403%,0.904807714597%
bin/sample1_bin.png_adaptive_blur7_11_4.png,0.0862792368854%,0.913720763115%
bin/sample1_bin.png_adaptive_blur7_13_0.png,0.517246575025%,0.482753424975%
bin/sample1_bin.png_adaptive_blur7_13_1.png,0.179530123554%,0.820469876446%
bin/sample1_bin.png_adaptive_blur7_13_2.png,0.114774334129%,0.885225665871%
bin/sample1_bin.png_adaptive_blur7_13_3.png,0.102424720091%,0.897575279909%
bin/sample1_bin.png_adaptive_blur7_13_4.png,0.093158163147%,0.906841836853%
bin/sample1_bin.png_adaptive_blur7_15_0.png,0.477972368391%,0.522027631609%
bin/sample1_bin.png_adaptive_blur7_15_1.png,0.182624771089%,0.817375228911%
bin/sample1_bin.png_adaptive_blur7_15_2.png,0.12047103549%,0.87952896451%
bin/sample1_bin.png_adaptive_blur7_15_3.png,0.107791093906%,0.892208906094%
bin/sample1_bin.png_adaptive_blur7_15_4.png,0.0985824891629%,0.901417510837%
bin/sample1_bin.png_adaptive_blur7_17_0.png,0.441358167783%,0.558641832217%
bin/sample1_bin.png_adaptive_blur7_17_1.png,0.181911959016%,0.818088040984%
bin/sample1_bin.png_adaptive_blur7_17_2.png,0.12554185308%,0.87445814692%
bin/sample1_bin.png_adaptive_blur7_17_3.png,0.113087925079%,0.886912074921%
bin/sample1_bin.png_adaptive_blur7_17_4.png,0.103340364867%,0.896659635133%
bin/sample1_bin.png_adaptive_blur7_3_0.png,0.818331440228%,0.181668559772%
bin/sample1_bin.png_adaptive_blur7_3_1.png,0.10859083428%,0.89140916572%
bin/sample1_bin.png_adaptive_blur7_3_2.png,0.0567757713438%,0.943224228656%
bin/sample1_bin.png_adaptive_blur7_3_3.png,0.0451969215791%,0.954803078421%
bin/sample1_bin.png_adaptive_blur7_3_4.png,0.0372922413593%,0.962707758641%
bin/sample1_bin.png_adaptive_blur7_5_0.png,0.729942743225%,0.270057256775%
bin/sample1_bin.png_adaptive_blur7_5_1.png,0.13009110086%,0.86990889914%
bin/sample1_bin.png_adaptive_blur7_5_2.png,0.0725967222235%,0.927403277776%
bin/sample1_bin.png_adaptive_blur7_5_3.png,0.0618060223927%,0.938193977607%
bin/sample1_bin.png_adaptive_blur7_5_4.png,0.0545735877049%,0.945426412295%
bin/sample1_bin.png_adaptive_blur7_7_0.png,0.661321541992%,0.338678458008%
bin/sample1_bin.png_adaptive_blur7_7_1.png,0.146555321171%,0.853444678829%
bin/sample1_bin.png_adaptive_blur7_7_2.png,0.0850970119845%,0.914902988015%
bin/sample1_bin.png_adaptive_blur7_7_3.png,0.0747525441016%,0.925247455898%
bin/sample1_bin.png_adaptive_blur7_7_4.png,0.0674157954519%,0.932584204548%
bin/sample1_bin.png_adaptive_blur7_9_0.png,0.605415053664%,0.394584946336%
bin/sample1_bin.png_adaptive_blur7_9_1.png,0.161031780987%,0.838968219013%
bin/sample1_bin.png_adaptive_blur7_9_2.png,0.0964846194858%,0.903515380514%
bin/sample1_bin.png_adaptive_blur7_9_3.png,0.0858330049375%,0.914166995062%
bin/sample1_bin.png_adaptive_blur7_9_4.png,0.0774820927699%,0.92251790723%
bin/sample1_bin.png_adaptive_gaussian_blur3_11_0.png,0.532157676349%,0.467842323651%
bin/sample1_bin.png_adaptive_gaussian_blur3_11_1.png,0.23358793667%,0.76641206333%
bin/sample1_bin.png_adaptive_gaussian_blur3_11_2.png,0.124208952456%,0.875791047544%
bin/sample1_bin.png_adaptive_gaussian_blur3_11_3.png,0.11143049213%,0.88856950787%
bin/sample1_bin.png_adaptive_gaussian_blur3_11_4.png,0.107924383968%,0.892075616032%
bin/sample1_bin.png_adaptive_gaussian_blur3_13_0.png,0.49605925033%,0.50394074967%
bin/sample1_bin.png_adaptive_gaussian_blur3_13_1.png,0.22965877744%,0.77034122256%
bin/sample1_bin.png_adaptive_gaussian_blur3_13_2.png,0.127396323512%,0.872603676488%
bin/sample1_bin.png_adaptive_gaussian_blur3_13_3.png,0.114351283062%,0.885648716938%
bin/sample1_bin.png_adaptive_gaussian_blur3_13_4.png,0.110509052134%,0.889490947866%
bin/sample1_bin.png_adaptive_gaussian_blur3_15_0.png,0.464063840145%,0.535936159855%
bin/sample1_bin.png_adaptive_gaussian_blur3_15_1.png,0.224848744755%,0.775151255245%
bin/sample1_bin.png_adaptive_gaussian_blur3_15_2.png,0.130363476205%,0.869636523795%
bin/sample1_bin.png_adaptive_gaussian_blur3_15_3.png,0.116970722548%,0.883029277452%
bin/sample1_bin.png_adaptive_gaussian_blur3_15_4.png,0.112688054892%,0.887311945108%
bin/sample1_bin.png_adaptive_gaussian_blur3_17_0.png,0.4355107907%,0.5644892093%
bin/sample1_bin.png_adaptive_gaussian_blur3_17_1.png,0.219911217228%,0.780088782772%
bin/sample1_bin.png_adaptive_gaussian_blur3_17_2.png,0.132177380097%,0.867822619903%
bin/sample1_bin.png_adaptive_gaussian_blur3_17_3.png,0.119190291847%,0.880809708153%
bin/sample1_bin.png_adaptive_gaussian_blur3_17_4.png,0.11480910545%,0.88519089455%
bin/sample1_bin.png_adaptive_gaussian_blur3_3_0.png,0.735593082825%,0.264406917175%
bin/sample1_bin.png_adaptive_gaussian_blur3_3_1.png,0.189996291059%,0.810003708941%
bin/sample1_bin.png_adaptive_gaussian_blur3_3_2.png,0.102262453928%,0.897737546072%
bin/sample1_bin.png_adaptive_gaussian_blur3_3_3.png,0.0949604765989%,0.905039523401%
bin/sample1_bin.png_adaptive_gaussian_blur3_3_4.png,0.0909965460488%,0.909003453951%
bin/sample1_bin.png_adaptive_gaussian_blur3_5_0.png,0.672089060943%,0.327910939057%
bin/sample1_bin.png_adaptive_gaussian_blur3_5_1.png,0.219650432323%,0.780349567677%
bin/sample1_bin.png_adaptive_gaussian_blur3_5_2.png,0.109541250377%,0.890458749623%
bin/sample1_bin.png_adaptive_gaussian_blur3_5_3.png,0.100500707017%,0.899499292983%
bin/sample1_bin.png_adaptive_gaussian_blur3_5_4.png,0.0974118547022%,0.902588145298%
bin/sample1_bin.png_adaptive_gaussian_blur3_7_0.png,0.611691277035%,0.388308722965%
bin/sample1_bin.png_adaptive_gaussian_blur3_7_1.png,0.235256960059%,0.764743039941%
bin/sample1_bin.png_adaptive_gaussian_blur3_7_2.png,0.116628804562%,0.883371195438%
bin/sample1_bin.png_adaptive_gaussian_blur3_7_3.png,0.10520642574%,0.89479357426%
bin/sample1_bin.png_adaptive_gaussian_blur3_7_4.png,0.102117573425%,0.897882426575%
bin/sample1_bin.png_adaptive_gaussian_blur3_9_0.png,0.571147917198%,0.428852082802%
bin/sample1_bin.png_adaptive_gaussian_blur3_9_1.png,0.236027724333%,0.763972275667%
bin/sample1_bin.png_adaptive_gaussian_blur3_9_2.png,0.120349335868%,0.879650664132%
bin/sample1_bin.png_adaptive_gaussian_blur3_9_3.png,0.108289482835%,0.891710517165%
bin/sample1_bin.png_adaptive_gaussian_blur3_9_4.png,0.105374487123%,0.894625512877%
bin/sample1_bin.png_adaptive_gaussian_blur5_11_0.png,0.596954032314%,0.403045967686%
bin/sample1_bin.png_adaptive_gaussian_blur5_11_1.png,0.17645286168%,0.82354713832%
bin/sample1_bin.png_adaptive_gaussian_blur5_11_2.png,0.106539326364%,0.893460673636%
bin/sample1_bin.png_adaptive_gaussian_blur5_11_3.png,0.0999617515473%,0.900038248453%
bin/sample1_bin.png_adaptive_gaussian_blur5_11_4.png,0.0956674934514%,0.904332506549%
bin/sample1_bin.png_adaptive_gaussian_blur5_13_0.png,0.562640534087%,0.437359465913%
bin/sample1_bin.png_adaptive_gaussian_blur5_13_1.png,0.180358840029%,0.819641159971%
bin/sample1_bin.png_adaptive_gaussian_blur5_13_2.png,0.109825216162%,0.890174783838%
bin/sample1_bin.png_adaptive_gaussian_blur5_13_3.png,0.102766638077%,0.897233361923%
bin/sample1_bin.png_adaptive_gaussian_blur5_13_4.png,0.0983796564594%,0.901620343541%
bin/sample1_bin.png_adaptive_gaussian_blur5_15_0.png,0.529735274346%,0.470264725654%
bin/sample1_bin.png_adaptive_gaussian_blur5_15_1.png,0.181280280025%,0.818719719975%
bin/sample1_bin.png_adaptive_gaussian_blur5_15_2.png,0.112960430237%,0.887039569763%
bin/sample1_bin.png_adaptive_gaussian_blur5_15_3.png,0.105473005865%,0.894526994135%
bin/sample1_bin.png_adaptive_gaussian_blur5_15_4.png,0.100738311041%,0.899261688959%
bin/sample1_bin.png_adaptive_gaussian_blur5_17_0.png,0.498730846798%,0.501269153202%
bin/sample1_bin.png_adaptive_gaussian_blur5_17_1.png,0.180961542919%,0.819038457081%
bin/sample1_bin.png_adaptive_gaussian_blur5_17_2.png,0.115568279283%,0.884431720717%
bin/sample1_bin.png_adaptive_gaussian_blur5_17_3.png,0.107988131389%,0.892011868611%
bin/sample1_bin.png_adaptive_gaussian_blur5_17_4.png,0.103079579962%,0.896920420038%
bin/sample1_bin.png_adaptive_gaussian_blur5_3_0.png,0.800047520805%,0.199952479195%
bin/sample1_bin.png_adaptive_gaussian_blur5_3_1.png,0.120870905677%,0.879129094323%
bin/sample1_bin.png_adaptive_gaussian_blur5_3_2.png,0.0794582628248%,0.920541737175%
bin/sample1_bin.png_adaptive_gaussian_blur5_3_3.png,0.0700931871392%,0.929906812861%
bin/sample1_bin.png_adaptive_gaussian_blur5_3_4.png,0.0624029300633%,0.937597069937%
bin/sample1_bin.png_adaptive_gaussian_blur5_5_0.png,0.732388326109%,0.267611673891%
bin/sample1_bin.png_adaptive_gaussian_blur5_5_1.png,0.143240455272%,0.856759544728%
bin/sample1_bin.png_adaptive_gaussian_blur5_5_2.png,0.0916456107003%,0.9083543893%
bin/sample1_bin.png_adaptive_gaussian_blur5_5_3.png,0.0843610190315%,0.915638980968%
bin/sample1_bin.png_adaptive_gaussian_blur5_5_4.png,0.0778124203157%,0.922187579684%
bin/sample1_bin.png_adaptive_gaussian_blur5_7_0.png,0.672170194024%,0.327829805976%
bin/sample1_bin.png_adaptive_gaussian_blur5_7_1.png,0.16062611558%,0.83937388442%
bin/sample1_bin.png_adaptive_gaussian_blur5_7_2.png,0.0983854516795%,0.901614548321%
bin/sample1_bin.png_adaptive_gaussian_blur5_7_3.png,0.0922251327105%,0.907774867289%
bin/sample1_bin.png_adaptive_gaussian_blur5_7_4.png,0.0872122673219%,0.912787732678%
bin/sample1_bin.png_adaptive_gaussian_blur5_9_0.png,0.633968103109%,0.366031896891%
bin/sample1_bin.png_adaptive_gaussian_blur5_9_1.png,0.169713020701%,0.830286979299%
bin/sample1_bin.png_adaptive_gaussian_blur5_9_2.png,0.102592781474%,0.897407218526%
bin/sample1_bin.png_adaptive_gaussian_blur5_9_3.png,0.0962817867823%,0.903718213218%
bin/sample1_bin.png_adaptive_gaussian_blur5_9_4.png,0.0916803820209%,0.908319617979%
bin/sample1_bin.png_adaptive_gaussian_blur7_11_0.png,0.662231391548%,0.337768608452%
bin/sample1_bin.png_adaptive_gaussian_blur7_11_1.png,0.13520828021%,0.86479171979%
bin/sample1_bin.png_adaptive_gaussian_blur7_11_2.png,0.0818748696075%,0.918125130392%
bin/sample1_bin.png_adaptive_gaussian_blur7_11_3.png,0.0713971116623%,0.928602888338%
bin/sample1_bin.png_adaptive_gaussian_blur7_11_4.png,0.0639502538306%,0.936049746169%
bin/sample1_bin.png_adaptive_gaussian_blur7_13_0.png,0.629216022625%,0.370783977375%
bin/sample1_bin.png_adaptive_gaussian_blur7_13_1.png,0.142620366722%,0.857379633278%
bin/sample1_bin.png_adaptive_gaussian_blur7_13_2.png,0.0872238577621%,0.912776142238%
bin/sample1_bin.png_adaptive_gaussian_blur7_13_3.png,0.0763867961705%,0.923613203829%
bin/sample1_bin.png_adaptive_gaussian_blur7_13_4.png,0.0690790236213%,0.930920976379%
bin/sample1_bin.png_adaptive_gaussian_blur7_15_0.png,0.59785808665%,0.40214191335%
bin/sample1_bin.png_adaptive_gaussian_blur7_15_1.png,0.148809661791%,0.851190338209%
bin/sample1_bin.png_adaptive_gaussian_blur7_15_2.png,0.0921150235286%,0.907884976471%
bin/sample1_bin.png_adaptive_gaussian_blur7_15_3.png,0.0810345626927%,0.918965437307%
bin/sample1_bin.png_adaptive_gaussian_blur7_15_4.png,0.0732399916549%,0.926760008345%
bin/sample1_bin.png_adaptive_gaussian_blur7_17_0.png,0.56958320777%,0.43041679223%
bin/sample1_bin.png_adaptive_gaussian_blur7_17_1.png,0.153040172466%,0.846959827534%
bin/sample1_bin.png_adaptive_gaussian_blur7_17_2.png,0.0964208720647%,0.903579127935%
bin/sample1_bin.png_adaptive_gaussian_blur7_17_3.png,0.0853288207886%,0.914671179211%
bin/sample1_bin.png_adaptive_gaussian_blur7_17_4.png,0.0771054034632%,0.922894596537%
bin/sample1_bin.png_adaptive_gaussian_blur7_3_0.png,0.85070353972%,0.14929646028%
bin/sample1_bin.png_adaptive_gaussian_blur7_3_1.png,0.0893680892%,0.9106319108%
bin/sample1_bin.png_adaptive_gaussian_blur7_3_2.png,0.050963165581%,0.949036834419%
bin/sample1_bin.png_adaptive_gaussian_blur7_3_3.png,0.0392800018545%,0.960719998146%
bin/sample1_bin.png_adaptive_gaussian_blur7_3_4.png,0.0308653422657%,0.969134657734%
bin/sample1_bin.png_adaptive_gaussian_blur7_5_0.png,0.794727508751%,0.205272491249%
bin/sample1_bin.png_adaptive_gaussian_blur7_5_1.png,0.104435661466%,0.895564338534%
bin/sample1_bin.png_adaptive_gaussian_blur7_5_2.png,0.0603050603862%,0.939694939614%
bin/sample1_bin.png_adaptive_gaussian_blur7_5_3.png,0.0493868657132%,0.950613134287%
bin/sample1_bin.png_adaptive_gaussian_blur7_5_4.png,0.0414068476321%,0.958593152368%
bin/sample1_bin.png_adaptive_gaussian_blur7_7_0.png,0.737476529359%,0.262523470641%
bin/sample1_bin.png_adaptive_gaussian_blur7_7_1.png,0.119045411345%,0.880954588655%
bin/sample1_bin.png_adaptive_gaussian_blur7_7_2.png,0.0700410301583%,0.929958969842%
bin/sample1_bin.png_adaptive_gaussian_blur7_7_3.png,0.0592503303275%,0.940749669672%
bin/sample1_bin.png_adaptive_gaussian_blur7_7_4.png,0.0517976772758%,0.948202322724%
bin/sample1_bin.png_adaptive_gaussian_blur7_9_0.png,0.699355571525%,0.300644428475%
bin/sample1_bin.png_adaptive_gaussian_blur7_9_1.png,0.126938501124%,0.873061498876%
bin/sample1_bin.png_adaptive_gaussian_blur7_9_2.png,0.0758884072417%,0.924111592758%
bin/sample1_bin.png_adaptive_gaussian_blur7_9_3.png,0.0657525672825%,0.934247432717%
bin/sample1_bin.png_adaptive_gaussian_blur7_9_4.png,0.0579522010246%,0.942047798975%
bin/sample1_bin.png_adaptive_gaussian_noblur11_0.png,0.463391594613%,0.536608405387%
bin/sample1_bin.png_adaptive_gaussian_noblur11_1.png,0.318221331046%,0.681778668954%
bin/sample1_bin.png_adaptive_gaussian_noblur11_2.png,0.205110225086%,0.794889774914%
bin/sample1_bin.png_adaptive_gaussian_noblur11_3.png,0.144370523192%,0.855629476808%
bin/sample1_bin.png_adaptive_gaussian_noblur11_4.png,0.118894735622%,0.881105264378%
bin/sample1_bin.png_adaptive_gaussian_noblur13_0.png,0.43833306289%,0.56166693711%
bin/sample1_bin.png_adaptive_gaussian_noblur13_1.png,0.304695287327%,0.695304712673%
bin/sample1_bin.png_adaptive_gaussian_noblur13_2.png,0.201088342335%,0.798911657665%
bin/sample1_bin.png_adaptive_gaussian_noblur13_3.png,0.145135492246%,0.854864507754%
bin/sample1_bin.png_adaptive_gaussian_noblur13_4.png,0.12103896706%,0.87896103294%
bin/sample1_bin.png_adaptive_gaussian_noblur15_0.png,0.415563643107%,0.584436356893%
bin/sample1_bin.png_adaptive_gaussian_noblur15_1.png,0.292171816686%,0.707828183314%
bin/sample1_bin.png_adaptive_gaussian_noblur15_2.png,0.197280882728%,0.802719117272%
bin/sample1_bin.png_adaptive_gaussian_noblur15_3.png,0.145123901806%,0.854876098194%
bin/sample1_bin.png_adaptive_gaussian_noblur15_4.png,0.123049908436%,0.876950091564%
bin/sample1_bin.png_adaptive_gaussian_noblur17_0.png,0.395454229352%,0.604545770648%
bin/sample1_bin.png_adaptive_gaussian_noblur17_1.png,0.280778413964%,0.719221586036%
bin/sample1_bin.png_adaptive_gaussian_noblur17_2.png,0.192841744129%,0.807158255871%
bin/sample1_bin.png_adaptive_gaussian_noblur17_3.png,0.145065949605%,0.854934050395%
bin/sample1_bin.png_adaptive_gaussian_noblur17_4.png,0.124319061638%,0.875680938362%
bin/sample1_bin.png_adaptive_gaussian_noblur3_0.png,0.580779573008%,0.419220426992%
bin/sample1_bin.png_adaptive_gaussian_noblur3_1.png,0.367185145692%,0.632814854308%
bin/sample1_bin.png_adaptive_gaussian_noblur3_2.png,0.205144996407%,0.794855003593%
bin/sample1_bin.png_adaptive_gaussian_noblur3_3.png,0.129198636964%,0.870801363036%
bin/sample1_bin.png_adaptive_gaussian_noblur3_4.png,0.102314610909%,0.897685389091%
bin/sample1_bin.png_adaptive_gaussian_noblur5_0.png,0.549439022694%,0.450560977306%
bin/sample1_bin.png_adaptive_gaussian_noblur5_1.png,0.364536730105%,0.635463269895%
bin/sample1_bin.png_adaptive_gaussian_noblur5_2.png,0.218676835346%,0.781323164654%
bin/sample1_bin.png_adaptive_gaussian_noblur5_3.png,0.140632606226%,0.859367393774%
bin/sample1_bin.png_adaptive_gaussian_noblur5_4.png,0.110369966851%,0.889630033149%
bin/sample1_bin.png_adaptive_gaussian_noblur7_0.png,0.517043742321%,0.482956257679%
bin/sample1_bin.png_adaptive_gaussian_noblur7_1.png,0.350715130161%,0.649284869839%
bin/sample1_bin.png_adaptive_gaussian_noblur7_2.png,0.217396091704%,0.782603908296%
bin/sample1_bin.png_adaptive_gaussian_noblur7_3.png,0.144637103317%,0.855362896683%
bin/sample1_bin.png_adaptive_gaussian_noblur7_4.png,0.114362873502%,0.885637126498%
bin/sample1_bin.png_adaptive_gaussian_noblur9_0.png,0.490165511486%,0.509834488514%
bin/sample1_bin.png_adaptive_gaussian_noblur9_1.png,0.334065462806%,0.665934537194%
bin/sample1_bin.png_adaptive_gaussian_noblur9_2.png,0.210123090475%,0.789876909525%
bin/sample1_bin.png_adaptive_gaussian_noblur9_3.png,0.143698277661%,0.856301722339%
bin/sample1_bin.png_adaptive_gaussian_noblur9_4.png,0.116396995758%,0.883603004242%
bin/sample1_bin.pngadaptive_gaussian.png,0.106539326364%,0.893460673636%
bin/sample1_bin.png_adaptive_noblur11_0.png,0.411344722873%,0.588655277127%
bin/sample1_bin.png_adaptive_noblur11_1.png,0.300192401307%,0.699807598693%
bin/sample1_bin.png_adaptive_noblur11_2.png,0.209688448967%,0.790311551033%
bin/sample1_bin.png_adaptive_noblur11_3.png,0.156882403394%,0.843117596606%
bin/sample1_bin.png_adaptive_noblur11_4.png,0.132751106887%,0.867248893113%
bin/sample1_bin.png_adaptive_noblur13_0.png,0.378172883006%,0.621827116994%
bin/sample1_bin.png_adaptive_noblur13_1.png,0.279306428058%,0.720693571942%
bin/sample1_bin.png_adaptive_noblur13_2.png,0.200543591646%,0.799456408354%
bin/sample1_bin.png_adaptive_noblur13_3.png,0.154691810195%,0.845308189805%
bin/sample1_bin.png_adaptive_noblur13_4.png,0.133376990658%,0.866623009342%
bin/sample1_bin.png_adaptive_noblur15_0.png,0.348130461995%,0.651869538005%
bin/sample1_bin.png_adaptive_noblur15_1.png,0.261283293539%,0.738716706461%
bin/sample1_bin.png_adaptive_noblur15_2.png,0.192470850043%,0.807529149957%
bin/sample1_bin.png_adaptive_noblur15_3.png,0.152367926934%,0.847632073066%
bin/sample1_bin.png_adaptive_noblur15_4.png,0.134136164492%,0.865863835508%
bin/sample1_bin.png_adaptive_noblur17_0.png,0.322260599458%,0.677739400542%
bin/sample1_bin.png_adaptive_noblur17_1.png,0.245276895616%,0.754723104384%
bin/sample1_bin.png_adaptive_noblur17_2.png,0.185794756485%,0.814205243515%
bin/sample1_bin.png_adaptive_noblur17_3.png,0.15099445977%,0.84900554023%
bin/sample1_bin.png_adaptive_noblur17_4.png,0.135127147129%,0.864872852871%
bin/sample1_bin.png_adaptive_noblur3_0.png,0.563440274462%,0.436559725538%
bin/sample1_bin.png_adaptive_noblur3_1.png,0.383568232921%,0.616431767079%
bin/sample1_bin.png_adaptive_noblur3_2.png,0.236358051879%,0.763641948121%
bin/sample1_bin.png_adaptive_noblur3_3.png,0.153034377246%,0.846965622754%
bin/sample1_bin.png_adaptive_noblur3_4.png,0.11540601312%,0.88459398688%
